ATCA_name,RA_atca,errRA_atca,DEC_atca,errDEC_atca,f20,ef20,f93,B3est,Flags,Flags2,ALMAname,SOURCE_ID,distance_alma,distance_vlbi,distance_grid,CATALOGUE_ID,RA_alma,RA_UNCERTAINTY_alma,DEC_alma,DEC_UNCERTAINTY_alma,FREQUENCY,FLUX,FLUX_UNCERTAINTY,DATE_OBSERVED,VALID,IVS,name,RA_vlbi,DEC_vlbi,Grid_close,OTHER,OTHER2
J042553-161240,66.47388,0.00375,-16.21111,0.00028,130,8,NONE,32.5,g,nnn,J0425-1612,13040,2.2927214542,2.2931169783,53577.7993148999,21,66.4732207,0.0000005,-16.2111793,0.0000007,20000000000,0.13,0.008,2006-01-01 00:00:00,1,0423-163,J0425-1612,66.4732205958,-16.2111793917,J0423-0120|J0423-013|J042315-012034|B0420-014,,
J133007-205616,202.532535,0.00375,-20.93789,0.00028,130,9,NONE,32.5,g,nnn,,5951,1.5783151418,1.5221447417,29453.041404545,3,202.53207,,-20.93795,,4850000000,0.347,,2006-12-19 00:00:00,1,1327-206,J1330-2056,202.5320852167,-20.9379380083,J1337-1257|J1337-129|J133739-125720|B1334-127,,
J174834-571334,267.144465,0.00375,-57.22631,0.00028,130,7,NONE,32.5,g,nnn,,7785,1.4972177393,1.4876977539,43667.088372096,3,267.14405,,-57.22596,,4850000000,0.129,,2006-12-19 00:00:00,1,1744-572,J1748-5713,267.144054875,-57.22596145,J1617-5848|J1613-586,,
J202327-581227,305.865795,0.00375,-58.20758,0.00028,130,7,NONE,32.5,g,nnn,,13454,3.2091202071,3.2092703361,43248.9916495772,21,305.8670889,0.0000004,-58.2070056,0.0000002,20000000000,0.13,0.007,2006-01-01 00:00:00,1,2019-583,J2023-5812,305.86708895,-58.2070055667,J2056-4714|J2056-472|J205615-471445|B2052-474,,
J232252-532202,350.71962,0.00375,-53.36728,0.00028,130,7,NONE,32.5,g,nnn,,10082,1.3776006035,1.3724581506,18839.5752513321,3,350.71903,,-53.36743,,4850000000,0.196,,2006-12-19 00:00:00,1,2320-536,J2322-5322,350.7190306792,-53.3674272889,J2357-5311|J235752-531116|B2355-534,,
J062839-671248,97.16508,0.00375,-67.21344,0.00028,129,6,NONE,32.25,g,nnn,,3045,0.9744961477,0.9807722968,29078.1630717229,3,97.16503,,-67.21317,,4850000000,0.171,,2006-12-19 00:00:00,1,0628-671,J0628-6712,97.1650327792,-67.2131681778,J0635-7516|J063542-751615|B0637-752,,
J153124-273531,232.850535,0.00375,-27.59208,0.00028,129,9,NONE,32.25,g,nnn,J1531-2735,13361,1.0571256352,1.0578938887,16039.252287515,21,232.8508327,0.0000002,-27.5919511,0.0000006,20000000000,0.129,0.009,2006-01-01 00:00:00,1,1528-274,J1531-2735,232.8508329875,-27.5919511361,J1517-2422|J1517-243|J151743-242216|B1514-241,,
J171651-470247,259.21533,0.00375,-47.04642,0.00028,129,6,NONE,32.25,g,nnn,J1716-4702,13404,0.5001734518,0.5003906086,52998.1542632128,21,259.2152725,0.0000004,-47.0465533,0.0000004,20000000000,0.129,0.006,2006-01-01 00:00:00,1,1713-469,J1716-4702,259.2152723708,-47.0465533333,J1617-5848|J1613-586,,
J202122-313718,305.344335,0.00375,-31.62169,0.00028,129,7,NONE,32.25,g,nnn,,8696,0.2219162517,0.1499455993,44659.5815899901,3,305.3443755,,-31.6216389,,4850000000,0.268,,2006-12-19 00:00:00,1,2018-317,J2021-3137,305.3443807458,-31.6216752333,J1924-2914|J1924-292|J192451-291428|B1921-293,,
J203132-450723,307.884795,0.00375,-45.12331,0.00028,129,7,NONE,32.25,g,nnn,,8770,0.3012740621,0.3021820348,17196.0023761139,3,307.88473,,-45.12338,,4850000000,0.291,,2006-12-19 00:00:00,1,2028-452,J2031-4507,307.8847255,-45.1233781278,J2056-4714|J2056-472|J205615-471445|B2052-474,,
J054223-514257,85.597785,0.00375,-51.71594,0.00028,128,7,NONE,32,g,nnn,J0542-5142,13064,0.5773269668,0.5771387591,25203.924327452,21,85.5975262,0.0000006,-51.7159372,0.0000007,20000000000,0.128,0.007,2006-01-01 00:00:00,1,0541-517,J0542-5142,85.5975262792,-51.7159371917,J0519-4546|J0519-454,,
J121350-434324,183.459495,0.00375,-43.72358,0.00028,128,5,NONE,32,g,nnn,,5344,1.27457836,1.2722414993,43083.7382677792,3,183.45998,,-43.72353,,4850000000,0.146,,2006-12-19 00:00:00,1,1211-434,J1213-4343,183.4599798,-43.7235337056,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J165902-524712,254.759745,0.00375,-52.78669,0.00028,128,6,NONE,32,g,nnn,,13394,2.349300979,2.3491743089,30183.7290243204,21,254.7600576,0.0000003,-52.7873146,0.0000002,20000000000,0.128,0.006,2006-01-01 00:00:00,1,1655-527,J1659-5247,254.7600575,-52.7873145806,J1617-5848|J1613-586,,
J212048-033029,320.20188,0.00375,-3.50817,0.00028,128,6,NONE,32,g,nnn,,9139,0.5688624034,0.5858869226,44956.7614882005,3,320.20197,,-3.50804,,4850000000,0.192,,2006-12-19 00:00:00,1,2118-037,J2120-0330,320.201973075,-3.5080363722,J2148+0657|J2148+069|J214805+065743|B2145+067,,
J040818-012235,62.07729,0.00375,-1.37639,0.00028,127,6,NONE,31.75,g,nnn,,1986,0.2414281063,0.2563266804,13455.5296400161,3,62.07723,,-1.37636,,4850000000,0.131,,2006-12-19 00:00:00,1,0405-015,J0408-0122,62.0772256333,-1.3763595194,J0423-0120|J0423-013|J042315-012034|B0420-014,,
J095001-383034,147.50508,0.00375,-38.50953,0.00028,127,6,NONE,31.75,g,nnn,,4313,1.2267070614,1.2137781854,47650.6409338873,3,147.50466,,-38.50962,,4850000000,0.197,,2006-12-19 00:00:00,1,0947-382,J0950-3830,147.5046636083,-38.5096166778,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J102257-095823,155.73954,0.00375,-9.97308,0.00028,127,6,NONE,31.75,g,nnn,,4520,0.6595758998,0.6431288677,52340.779510827,3,155.73966,,-9.97294,,4850000000,0.229,,2006-12-19 00:00:00,1,1020-097,J1022-0958,155.7396565292,-9.9729430944,J1058+0133|J1058+015|J105830+013340|B1055+018,,
J202934-533907,307.395585,0.00375,-53.65203,0.00028,127,6,173,31.75,g,nnn,,8757,1.0135004227,1.0218919454,27644.8405905116,3,307.39606,,-53.65203,,4850000000,0.351,,2006-12-19 00:00:00,1,2025-538,J2029-5339,307.3960638917,-53.6520262861,J2056-4714|J2056-472|J205615-471445|B2052-474,,
J043237-343348,68.15646,0.00375,-34.56358,0.00028,126,6,NONE,31.5,g,nnn,,2205,0.4212493907,0.4339092368,37476.4492395166,3,68.1566,,-34.56356,,4850000000,0.2,,2006-12-19 00:00:00,1,0430-346,J0432-3433,68.1566042125,-34.5635594139,J0522-3627|J0522-364|B0521-365,,
J050842-350925,77.17863,0.00375,-35.157,0.00028,126,7,NONE,31.5,g,nnn,,2491,1.4817932087,1.4760570568,11407.8200192057,3,77.17825,,-35.15673,,4850000000,0.188,,2006-12-19 00:00:00,1,0506-352,J0508-3509,77.1782476417,-35.1567346917,J0522-3627|J0522-364|B0521-365,,
J052350-441238,80.95908,0.00375,-44.21075,0.00028,126,6,NONE,31.5,g,nnn,,2605,0.4043838287,0.4219216333,6194.5027993141,3,80.95919,,-44.21083,,4850000000,0.149,,2006-12-19 00:00:00,1,0522-442,J0523-4412,80.9591921917,-44.2108352583,J0519-4546|J0519-454,,
J174218-590145,265.57662,0.00375,-59.02939,0.00028,126,7,NONE,31.5,g,nnn,J1742-5901,13414,0.8587137003,0.8587687048,39342.3922571734,21,265.5768961,0.0000007,-59.0291984,0.0000005,20000000000,0.126,0.007,2006-01-01 00:00:00,1,1737-590,J1742-5901,265.5768961792,-59.0291984139,J1617-5848|J1613-586,,
J023506-473710,38.776665,0.00375,-47.61958,0.00028,125,6,NONE,31.25,g,nnn,,1283,0.2415063523,0.2572280436,46733.95248311,3,38.77676,,-47.6196,,4850000000,0.316,,2006-12-19 00:00:00,1,0233-478,J0235-4737,38.7767649042,-47.6196038833,J0334-4008|J0334-401|J033413-400830|B0332-403,,
J054922-405107,87.344955,0.00375,-40.85194,0.00028,125,6,NONE,31.25,g,nnn,J0549-4051,13067,0.121552423,0.127692574,13581.3063902976,21,87.3449317,0.0000031,-40.8519688,0.0000118,20000000000,0.125,0.006,2006-01-01 00:00:00,1,0547-408,J0549-4051,87.3449329833,-40.8519713111,J0538-4405|J0538-440|J053851-440507|B0537-441,,
J105709-371829,164.28996,0.00375,-37.30831,0.00028,125,5,NONE,31.25,g,nnn,J1057-3718,13232,0.1941474513,0.1897425445,27869.8513822063,21,164.2899456,0.0000015,-37.3082573,0.0000041,20000000000,0.125,0.005,2006-01-01 00:00:00,1,1054-370,J1057-3718,164.2899449375,-37.308258675,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J114226-263312,175.610085,0.00375,-26.55358,0.00028,125,8,NONE,31.25,g,nnn,,5099,2.1095768202,2.1053833766,52836.3787124581,3,175.61074,,-26.55359,,4850000000,0.247,,2006-12-19 00:00:00,1,1139-262,J1142-2633,175.6107386583,-26.5535918667,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J055757-303658,89.48988,0.00375,-30.61611,0.00028,124,6,NONE,31,g,nnn,J0557-3036,13069,0.9229050328,0.9227565978,33610.9528339526,21,89.4901659,0.0000001,-30.616182,0.0000001,20000000000,0.124,0.006,2006-01-01 00:00:00,1,0556-306,J0557-3036,89.4901658458,-30.6161820111,J0522-3627|J0522-364|B0521-365,,
J103152-222824,157.96809,0.00375,-22.47353,0.00028,124,8,NONE,31,g,nnn,,4581,0.4922344421,0.4895498481,25907.4520609342,3,157.96797,,-22.47361,,4850000000,0.328,,2006-12-19 00:00:00,1,1029-222,J1031-2228,157.9679673083,-22.4736050944,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J105810-030928,164.545545,0.00375,-3.15786,0.00028,124,6,NONE,31,g,nnn,,4766,1.5489740796,1.5855529112,17009.4246377265,3,164.545875,,-3.1575833,,4850000000,0.342,,2006-12-19 00:00:00,0,1055-028,J1058-0309,164.5458778333,-3.1575709722,J1058+0133|J1058+015|J105830+013340|B1055+018,,
J144123-345647,220.34991,0.00375,-34.94647,0.00028,124,7,NONE,31,g,nnn,,6503,1.3730843804,1.357689912,27453.3684106577,3,220.34987,,-34.94609,,4850000000,0.281,,2006-12-19 00:00:00,1,1438-347,J1441-3456,220.3498745667,-34.9460939833,J1427-4206|J1427-421|J142755-420612|B1424-418,,
J205001-391208,312.508005,0.00375,-39.20247,0.00028,124,7,NONE,31,g,nnn,,8896,1.7666992974,1.7516631024,29244.7813365,3,312.50797,,-39.20296,,4850000000,0.221,,2006-12-19 00:00:00,1,2046-393,J2050-3912,312.507974175,-39.2029559861,J2056-4714|J2056-472|J205615-471445|B2052-474,,
J035043-323258,57.681045,0.00375,-32.54964,0.00028,123,6,NONE,30.75,g,nnn,,1861,1.8595571034,1.8510996554,29819.2329525942,3,57.68048,,-32.54984,,4850000000,0.235,,2006-12-19 00:00:00,1,0348-326,J0350-3232,57.6804838875,-32.5498417167,J0334-4008|J0334-401|J033413-400830|B0332-403,,
J054029-401556,85.12134,0.00375,-40.26556,0.00028,123,6,NONE,30.75,g,nnn,,2729,0.4725131088,0.4851788231,13796.6160422038,3,85.12117,,-40.26554,,4850000000,0.257,,2006-12-19 00:00:00,1,0538-402,J0540-4015,85.1211660458,-40.2655366639,J0538-4405|J0538-440|J053851-440507|B0537-441,,
J054553-645334,86.47467,0.00375,-64.89286,0.00028,123,6,NONE,30.75,g,nnn,J0545-6453,13065,0.7317908632,0.7323651029,40171.6004236763,21,86.4751374,0.0000005,-64.8929046,0.0000004,20000000000,0.123,0.006,2006-01-01 00:00:00,1,0545-649,J0545-6453,86.4751377458,-64.8929046667,J0635-7516|J063542-751615|B0637-752,,
J095329-200211,148.37304,0.00375,-20.03658,0.00028,123,8,NONE,30.75,g,nnn,,4332,0.8450906005,0.8507281656,49505.5702954718,3,148.37299,,-20.03681,,4850000000,0.114,,2006-12-19 00:00:00,1,0951-198,J0953-2002,148.372987225,-20.0368110556,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J125615-114635,194.066505,0.00375,-11.77658,0.00028,123,6,NONE,30.75,g,nnn,,5686,1.660586678,1.6569075676,21554.2802046786,3,194.06647,,-11.77704,,4850000000,0.075,,2006-12-19 00:00:00,1,1253-115,J1256-1146,194.0664689042,-11.7770388944,J1256-0547|J1256-057|J125610-054722|3C279|B1253-055,,
J143959-271912,219.996705,0.00375,-27.32008,0.00028,123,6,NONE,30.75,g,nnn,J1439-2719,13331,0.2590942933,0.2604217318,32323.6905969756,21,219.9966613,0.0000001,-27.3200194,0.0000002,20000000000,0.123,0.006,2006-01-01 00:00:00,1,1437-271,J1439-2719,219.9966614625,-27.3200188639,J1517-2422|J1517-243|J151743-242216|B1514-241,,
J153710-583009,234.295125,0.00375,-58.50269,0.00028,123,6,NONE,30.75,g,nnn,J1537-5830,13366,0.4341486591,0.4344314425,18796.5708749006,21,234.2952101,0.0000005,-58.5028021,0.0000004,20000000000,0.123,0.006,2006-01-01 00:00:00,1,1533-583,J1537-5830,234.2952102042,-58.5028021667,J1617-5848|J1613-586,,
J210245-331316,315.69087,0.00375,-33.22111,0.00028,123,5,NONE,30.75,g,nnn,,8989,0.9876304748,0.9913443715,50685.0980978046,3,315.69119,,-33.22117,,4850000000,0.375,,2006-12-19 00:00:00,1,2059-334,J2102-3313,315.6911924833,-33.221165225,J2056-4714|J2056-472|J205615-471445|B2052-474,,
J215737-321922,329.40654,0.00375,-32.32292,0.00028,123,6,NONE,30.75,g,nnn,,9431,4.7725394299,1.8930240487,49546.7775127401,3,329.406291,,-32.3216111,,4850000000,0.276,,2006-12-19 00:00:00,1,2154-325,J2157-3219,329.407142725,-32.3230507278,J2258-2758|J2258-279|J225805-275823|B2255-282,,
J220916-471000,332.31771,0.00375,-47.16675,0.00028,123,6,NONE,30.75,g,nnn,J2209-4710|J220914-471004,9542,0.4533407823,0.456010663,44531.4882938141,3,332.31754,0.0000004,-47.1667,0.0000002,4850000000,0.249,0.006,2006-12-19 00:00:00,1,2206-474,J2209-4710,332.3175393958,-47.1666990806,J2056-4714|J2056-472|J205615-471445|B2052-474,,
J042210-064344,65.54496,0.00375,-6.72914,0.00028,122,6,NONE,30.5,g,nnn,,2103,0.4378753254,0.4326555551,19416.2022668017,3,65.54498,,-6.72926,,4850000000,0.256,,2006-12-19 00:00:00,1,0419-068,J0422-0643,65.544981025,-6.7292583583,J0423-0120|J0423-013|J042315-012034|B0420-014,,
J043643-584010,69.18,0.00375,-58.6695,0.00028,122,6,NONE,30.5,g,nnn,,2234,0.2827698316,0.2764005911,51990.7079013855,3,69.18013,,-58.66954,,4850000000,0.268,,2006-12-19 00:00:00,1,0435-587,J0436-5840,69.1801262917,-58.669539775,J0519-4546|J0519-454,,
J043837-084821,69.657495,0.00375,-8.80597,0.00028,122,6,NONE,30.5,g,nnn,J0438-0848,13044,1.1566566905,1.1566403555,30189.5485969425,21,69.6578201,0.0000001,-8.8059741,0.0000001,20000000000,0.122,0.006,2006-01-01 00:00:00,1,0436-089,J0438-0848,69.6578200958,-8.8059740556,J0423-0120|J0423-013|J042315-012034|B0420-014,,
J100508-215224,151.284375,0.00375,-21.87342,0.00028,122,8,NONE,30.5,g,nnn,J1005-2152,13203,0.9016769405,0.9018969319,37999.8866263207,21,151.2841319,0.0000009,-21.8733112,0.000001,20000000000,0.122,0.008,2006-01-01 00:00:00,1,1002-216,J1005-2152,151.2841318083,-21.8733112333,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J111458-365239,168.74271,0.00375,-36.87772,0.00028,122,6,NONE,30.5,g,nnn,J1114-3652,13242,0.5819555655,0.5821016448,29077.5104235349,21,168.7428921,0.0000012,-36.8777901,0.0000042,20000000000,0.122,0.006,2006-01-01 00:00:00,1,1112-365,J1114-3652,168.7428920417,-36.8777902889,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J115524-573047,178.85013,0.00375,-57.51317,0.00028,122,6,NONE,30.5,g,nnn,J1155-5730,13261,1.3528733296,1.3523914264,53022.1688560555,21,178.84954,0.0000005,-57.513372,0.0000004,20000000000,0.122,0.006,2006-01-01 00:00:00,1,1152-572,J1155-5730,178.849540175,-57.5133719,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J150853-303630,227.221125,0.00375,-30.60853,0.00028,122,6,NONE,30.5,g,nnn,,13349,1.6176053972,1.6170475745,23525.9011730233,21,227.2208048,0.0000001,-30.6081751,0.0000002,20000000000,0.122,0.006,2006-01-01 00:00:00,1,1505-304,J1508-3036,227.2208048375,-30.6081752694,J1517-2422|J1517-243|J151743-242216|B1514-241,,
J160934-220547,242.39517,0.00375,-22.0965,0.00028,122,8,NONE,30.5,g,nnn,,7122,1.4946190616,1.5044626222,43665.0326010959,3,242.39555,,-22.09628,,4850000000,0.201,,2006-12-19 00:00:00,1,1606-219,J1609-2205,242.3955528792,-22.0962791083,J1517-2422|J1517-243|J151743-242216|B1514-241,,
J172449-591124,261.207915,0.00375,-59.19,0.00028,122,6,56,30.5,g,nnn,,7615,1.9811920609,1.9793768898,31254.9344844289,3,261.20699,,-59.19028,,4850000000,0.091,,2006-12-19 00:00:00,1,1720-591,J1724-5911,261.2069938958,-59.1902823694,J1617-5848|J1613-586,,
J042925-432836,67.354335,0.00375,-43.47689,0.00028,121,6,NONE,30.25,g,nnn,,2177,0.2523336642,0.264792525,33296.3339924273,3,67.35433,,-43.47682,,4850000000,0.254,,2006-12-19 00:00:00,1,0427-435,J0429-4328,67.3543274208,-43.47681665,J0519-4546|J0519-454,,
J051129-680618,77.8725,0.00375,-68.10503,0.00028,121,6,NONE,30.25,g,nnn,,2507,1.2160564879,1.2272075272,34741.6833661048,3,77.87323,,-68.10483,,4850000000,0.135,,2006-12-19 00:00:00,1,0511-681,J0511-6806,77.8732326375,-68.1048261222,J0635-7516|J063542-751615|B0637-752,,
J112333-202014,170.88966,0.00375,-20.33739,0.00028,121,8,NONE,30.25,g,nnn,,4949,1.5843787255,1.6019689619,50248.7257060144,3,170.88976,,-20.33696,,4850000000,0.159,,2006-12-19 00:00:00,1,1121-200,J1123-2020,170.8897647583,-20.3369559861,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J112523-372327,171.346665,0.00375,-37.39106,0.00028,121,6,NONE,30.25,g,nnn,J1125-3723,13250,0.4256221845,0.4127311003,29450.1832984572,21,171.3465599,0.0000157,-37.3911437,0.000001,20000000000,0.121,0.006,2006-01-01 00:00:00,1,1122-371,J1125-3723,171.3465535458,-37.3911328222,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J115255-051947,178.23192,0.00375,-5.32997,0.00028,121,6,NONE,30.25,g,nnn,,5195,2.6261496253,2.6078187972,42005.8041696045,3,178.23121,,-5.33015,,4850000000,0.183,,2006-12-19 00:00:00,1,1150-050,J1152-0519,178.2312148958,-5.3301485083,J1229+0203|J1229+020|3C273|B1226+023,,
J151044-112138,227.684955,0.00375,-11.36078,0.00028,121,6,NONE,30.25,g,nnn,,6731,1.1119073873,1.1068278348,47216.1185285883,3,227.68514,,-11.36103,,4850000000,0.117,,2006-12-19 00:00:00,1,1508-111,J1510-1121,227.6851401958,-11.3610281111,J1517-2422|J1517-243|J151743-242216|B1514-241,,
J211112-550806,317.800785,0.00375,-55.13517,0.00028,121,6,NONE,30.25,g,nnn,,9066,0.5250345579,0.535686298,29610.441010516,3,317.80064,,-55.13505,,4850000000,0.245,,2006-12-19 00:00:00,1,2107-553,J2111-5508,317.800636325,-55.1350478583,J2056-4714|J2056-472|J205615-471445|B2052-474,,
J105441-071327,163.67088,0.00375,-7.22428,0.00028,120,6,NONE,30,g,nnn,,4740,1.1165704886,1.1142710512,31830.6390135146,3,163.67087,,-7.22397,,4850000000,0.14,,2006-12-19 00:00:00,1,1052-069,J1054-0713,163.6708684417,-7.2239706917,J1058+0133|J1058+015|J105830+013340|B1055+018,,
J133232-255945,203.133375,0.00375,-25.99606,0.00028,120,8,NONE,30,g,nnn,,6030,5630.3288596184,0.8822849107,47141.2755374854,3,204.8328782,0.0000005,-26.3418043,0.000001,4850000000,0.966,,2006-12-19 00:00:00,1,1329-257,J1332-2559,203.13324735,-25.9958434361,J1337-1257|J1337-129|J133739-125720|B1334-127,,
J144145-152336,220.43916,0.00375,-15.39344,0.00028,120,6,NONE,30,g,nnn,,6504,0.2979317242,0.2972809922,44352.9245650403,3,220.43924,,-15.39341,,4850000000,0.181,,2006-12-19 00:00:00,1,1438-151,J1441-1523,220.4392386208,-15.3934072361,J1517-2422|J1517-243|J151743-242216|B1514-241,,
J062119-464958,95.331045,0.00375,-46.83292,0.00028,119,5,124,29.75,g,nnn,J0621-4649,13074,0.1650603927,0.1649172477,28556.5952324097,21,95.3309849,0.0000004,-46.8328997,0.0000004,20000000000,0.119,0.005,2006-01-01 00:00:00,1,0619-468,J0621-4649,95.3309849625,-46.832899725,J0538-4405|J0538-440|J053851-440507|B0537-441,,
J102548-042933,156.453465,0.00375,-4.49264,0.00028,119,6,NONE,29.75,g,nnn,,4536,1.1569751769,1.1607901973,36598.4633792418,3,156.45323,,-4.49242,,4850000000,0.222,,2006-12-19 00:00:00,1,1023-042,J1025-0429,156.4532290125,-4.4924195,J1058+0133|J1058+015|J105830+013340|B1055+018,,
J113855-465342,174.731715,0.00375,-46.89517,0.00028,119,5,NONE,29.75,g,nnn,,5071,0.6397931566,0.6425851445,21265.4183949426,3,174.7315,,-46.89507,,4850000000,0.209,,2006-12-19 00:00:00,1,1136-466,J1138-4653,174.7314980958,-46.8950705417,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J130319-240503,195.832005,0.00375,-24.08419,0.00028,119,7,NONE,29.75,g,nnn,,5748,0.4779301334,0.4709209879,49592.8958759509,3,195.83186,,-24.08418,,4850000000,0.173,,2006-12-19 00:00:00,1,1300-238,J1303-2405,195.8318619708,-24.0841821528,J1337-1257|J1337-129|J133739-125720|B1334-127,,
J141520-095558,213.83679,0.00375,-9.93292,0.00028,119,5,NONE,29.75,g,nnn,,12610,0.3481572942,0.1919453296,34972.9612084363,3,213.8368335,,-9.9328333,,4850000000,0.268,,2006-12-19 00:00:00,1,1412-097,J1415-0955,213.8368080458,-9.9328697333,J1337-1257|J1337-129|J133739-125720|B1334-127,,
J180620-075150,271.58466,0.00375,-7.86392,0.00028,119,6,NONE,29.75,g,nnn,J1806-0751,13424,1.2899430693,1.289869832,34930.592645547,21,271.585021,0.0000001,-7.8638974,0.0000001,20000000000,0.119,0.006,2006-01-01 00:00:00,1,1803-078,J1806-0751,271.5850209708,-7.8638972806,J1733-1304|J1733-130|J173302-130445|B1730-130|nrao530,,
J181436-641253,273.649995,0.00375,-64.21481,0.00028,119,6,NONE,29.75,g,nnn,J1814-6412,13427,0.0328169089,0.0291585887,53406.9451779378,21,273.6499804,0.0000013,-64.2148165,0.0000011,20000000000,0.119,0.006,2006-01-01 00:00:00,1,1809-642,J1814-6412,273.649982125,-64.2148158194,J1617-5848|J1613-586,,
J221818-503841,334.579035,0.00375,-50.64489,0.00028,119,6,NONE,29.75,g,nnn,,9605,0.5554606987,0.5532453228,49837.3077075999,3,334.57927,,-50.64493,,4850000000,0.688,,2006-12-19 00:00:00,1,2215-508,J2218-5038,334.5792709417,-50.6449251083,J2056-4714|J2056-472|J205615-471445|B2052-474,,
J044924-435008,72.353085,0.00375,-43.83575,0.00028,118,6,NONE,29.5,g,nnn,,2347,0.5196268137,0.5263284566,20633.0446741092,3,72.35291,,-43.83582,,4850000000,0.242,,2006-12-19 00:00:00,1,0447-439,J0449-4350,72.3529092083,-43.8358227722,J0519-4546|J0519-454,,
J102456-103143,156.23529,0.00375,-10.52883,0.00028,118,7,NONE,29.5,g,nnn,,4538,1371.5277564153,2.0005922854,52903.7964831145,3,156.596625,,-10.6666667,,4850000000,0.106,,2006-12-19 00:00:00,1,1022-102,J1024-1031,156.234770625,-10.528610725,J1058+0133|J1058+015|J105830+013340|B1055+018,,
J145928-181045,224.869755,0.00375,-18.17922,0.00028,118,7,NONE,29.5,g,nnn,,6640,0.324943513,0.3131438759,27020.8086094006,3,224.86985,,-18.17922,,4850000000,0.192,,2006-12-19 00:00:00,1,1456-179,J1459-1810,224.8698465417,-18.1792185722,J1517-2422|J1517-243|J151743-242216|B1514-241,,
J201525-344527,303.85467,0.00375,-34.75767,0.00028,118,6,NONE,29.5,g,nnn,,8661,2.3022732424,2.8315543729,43355.9562182515,3,303.855291,,-34.7580556,,4850000000,0.377,,2006-12-19 00:00:00,1,2012-349,J2015-3445,303.8553025,-34.7582604417,J1924-2914|J1924-292|J192451-291428|B1921-293,,
J224236-420422,340.653255,0.00375,-42.07292,0.00028,118,6,NONE,29.5,g,nnn,J2242-4204,13476,0.1400759234,0.1404127259,52012.83342978,21,340.6532281,0.0000003,-42.0729534,0.0000003,20000000000,0.118,0.006,2006-01-01 00:00:00,1,2239-423,J2242-4204,340.65322795,-42.0729534417,J2258-2758|J2258-279|J225805-275823|B2255-282,,
J070038-455548,105.160125,0.00375,-45.93008,0.00028,117,5,NONE,29.25,g,nnn,,3217,0.4619589243,0.4634289643,52325.6676855678,3,105.16003,,-45.92997,,4850000000,0.214,,2006-12-19 00:00:00,1,0659-458,J0700-4555,105.16002805,-45.9299703472,J0538-4405|J0538-440|J053851-440507|B0537-441,,
J100557-414851,151.488795,0.00375,-41.81442,0.00028,117,6,NONE,29.25,g,nnn,J1005-4148,13204,0.4226375136,0.4194064298,41431.6154874707,21,151.4889523,0.0000005,-41.8144139,0.0000031,20000000000,0.117,0.006,2006-01-01 00:00:00,1,1003-415,J1005-4148,151.4889507917,-41.8144105333,J1107-4449|J1107-448|J110707-444905|B1104-445,,
